,Time,Sex,AgeStart,Value
35,2060,Female,78,0.06319714
37,2060,Male,79,0.09931232
38,2060,Female,79,0.06853339
40,2060,Male,80,0.10909862
41,2060,Female,80,0.07566672
43,2060,Male,81,0.1179382
44,2060,Female,81,0.08228658
46,2060,Male,82,0.12940126
47,2060,Female,82,0.09248357
49,2060,Male,83,0.1408328
50,2060,Female,83,0.10219513
52,2060,Male,84,0.15365602
53,2060,Female,84,0.11335127
55,2060,Male,85,0.16657815
56,2060,Female,85,0.12444379
58,2060,Male,86,0.18068497
59,2060,Female,86,0.13673837
61,2060,Male,87,0.19535536
62,2060,Female,87,0.14909035
64,2060,Male,88,0.21116235
65,2060,Female,88,0.16298097
67,2060,Male,89,0.22731439
68,2060,Female,89,0.17706875
70,2060,Male,90,0.24613044
71,2060,Female,90,0.19509802
73,2060,Male,91,0.26268196
74,2060,Female,91,0.20870763
76,2060,Male,92,0.28339679
77,2060,Female,92,0.22846276
79,2060,Male,93,0.30386722
80,2060,Female,93,0.2474136
82,2060,Male,94,0.32529342
83,2060,Female,94,0.26803076
85,2060,Male,95,0.34762998
86,2060,Female,95,0.29032596
88,2060,Male,96,0.3701537
89,2060,Female,96,0.31264785
91,2060,Male,97,0.3923851
92,2060,Female,97,0.33511706
94,2060,Male,98,0.41422802
95,2060,Female,98,0.35758941
97,2060,Male,99,0.44153132
98,2060,Female,99,0.3852976
0,2060,Male,100,0.51180443
1,2060,Female,100,0.4360413
0,2070,Male,0,0.01522773
1,2070,Female,0,0.00859369
3,2070,Male,1,0.00170867
4,2070,Female,1,0.0011666
6,2070,Male,2,0.0012961
7,2070,Female,2,0.00081314
9,2070,Male,3,0.0010195
10,2070,Female,3,0.0005934
12,2070,Male,4,0.00082258
13,2070,Female,4,0.00044757
15,2070,Male,5,0.00067147
16,2070,Female,5,0.00035038
18,2070,Male,6,0.0005729
19,2070,Female,6,0.00029017
21,2070,Male,7,0.00049877
22,2070,Female,7,0.0002521
24,2070,Male,8,0.00043947
25,2070,Female,8,0.0002269
27,2070,Male,9,0.0003975
28,2070,Female,9,0.0002136
30,2070,Male,10,0.00037612
31,2070,Female,10,0.00020907
33,2070,Male,11,0.00037564
34,2070,Female,11,0.00021182
36,2070,Male,12,0.00039162
37,2070,Female,12,0.00022396
39,2070,Male,13,0.00042953
40,2070,Female,13,0.00024552
42,2070,Male,14,0.00049552
43,2070,Female,14,0.00027513
45,2070,Male,15,0.00059085
46,2070,Female,15,0.00031473
48,2070,Male,16,0.00070903
49,2070,Female,16,0.00035688
51,2070,Male,17,0.00084947
52,2070,Female,17,0.00040408
54,2070,Male,18,0.00099537
55,2070,Female,18,0.00045368
57,2070,Male,19,0.00111388
58,2070,Female,19,0.00050153
60,2070,Male,20,0.0012186
61,2070,Female,20,0.00054979
63,2070,Male,21,0.00130648
64,2070,Female,21,0.00059131
66,2070,Male,22,0.00138257
67,2070,Female,22,0.00064003
69,2070,Male,23,0.00144816
70,2070,Female,23,0.00068907
72,2070,Male,24,0.00150881
73,2070,Female,24,0.00073959
75,2070,Male,25,0.00157566
76,2070,Female,25,0.0007918
78,2070,Male,26,0.00164667
79,2070,Female,26,0.00085097
81,2070,Male,27,0.00173465
82,2070,Female,27,0.00091232
84,2070,Male,28,0.00183122
85,2070,Female,28,0.00097155
87,2070,Male,29,0.00193764
88,2070,Female,29,0.00103771
90,2070,Male,30,0.002065
91,2070,Female,30,0.001103
93,2070,Male,31,0.00218633
94,2070,Female,31,0.00116631
96,2070,Male,32,0.00233584
97,2070,Female,32,0.00125104
99,2070,Male,33,0.0024895
0,2070,Female,33,0.00133409
2,2070,Male,34,0.00266469
3,2070,Female,34,0.00142907
5,2070,Male,35,0.00285645
6,2070,Female,35,0.00154596
8,2070,Male,36,0.00305913
9,2070,Female,36,0.00166701
11,2070,Male,37,0.00329564
12,2070,Female,37,0.00180499
14,2070,Male,38,0.00354767
15,2070,Female,38,0.00196695
17,2070,Male,39,0.00381922
18,2070,Female,39,0.0021404
20,2070,Male,40,0.00413873
21,2070,Female,40,0.0023371
23,2070,Male,41,0.00442146
24,2070,Female,41,0.00252873
26,2070,Male,42,0.00476302
27,2070,Female,42,0.00273644
29,2070,Male,43,0.00510693
30,2070,Female,43,0.00294491
32,2070,Male,44,0.00548719
33,2070,Female,44,0.00316342
35,2070,Male,45,0.00592789
36,2070,Female,45,0.00341548
38,2070,Male,46,0.0063713
39,2070,Female,46,0.00366655
41,2070,Male,47,0.00688997
42,2070,Female,47,0.00396933
44,2070,Male,48,0.00749144
45,2070,Female,48,0.00432971
47,2070,Male,49,0.00815309
48,2070,Female,49,0.00473272
50,2070,Male,50,0.00894958
51,2070,Female,50,0.00520687
53,2070,Male,51,0.00962179
54,2070,Female,51,0.00562856
56,2070,Male,52,0.01041589
57,2070,Female,52,0.00613559
59,2070,Male,53,0.01116239
60,2070,Female,53,0.0066075
62,2070,Male,54,0.01194411
63,2070,Female,54,0.00711604
65,2070,Male,55,0.01278897
66,2070,Female,55,0.00765339
68,2070,Male,56,0.01359732
69,2070,Female,56,0.00821139
71,2070,Male,57,0.01455289
72,2070,Female,57,0.00882853
74,2070,Male,58,0.01570233
75,2070,Female,58,0.00957802
77,2070,Male,59,0.01702173
78,2070,Female,59,0.0104241
80,2070,Male,60,0.01874758
81,2070,Female,60,0.01149245
83,2070,Male,61,0.02024657
84,2070,Female,61,0.01252344
86,2070,Male,62,0.02215823
87,2070,Female,62,0.01381922
89,2070,Male,63,0.02405717
90,2070,Female,63,0.01518471
92,2070,Male,64,0.02611011
93,2070,Female,64,0.01670857
95,2070,Male,65,0.02832185
96,2070,Female,65,0.0184266
98,2070,Male,66,0.03049976
99,2070,Female,66,0.0198571
1,2070,Male,67,0.032972220000000003
2,2070,Female,67,0.02153593
4,2070,Male,68,0.03574027
5,2070,Female,68,0.02344888
7,2070,Male,69,0.03876001
8,2070,Female,69,0.02550619
10,2070,Male,70,0.04251127
11,2070,Female,70,0.02813869
13,2070,Male,71,0.04598467
14,2070,Female,71,0.03044837
16,2070,Male,72,0.05047179
17,2070,Female,72,0.03360345
19,2070,Male,73,0.05501214
20,2070,Female,73,0.03667581
22,2070,Male,74,0.06004388
23,2070,Female,74,0.04016433
25,2070,Male,75,0.06560142
26,2070,Female,75,0.04398282
28,2070,Male,76,0.07146506
29,2070,Female,76,0.04797513
31,2070,Male,77,0.07788596
32,2070,Female,77,0.05224962
34,2070,Male,78,0.08535141
35,2070,Female,78,0.05757704
37,2070,Male,79,0.09290193
38,2070,Female,79,0.06269534
40,2070,Male,80,0.10220265
41,2070,Female,80,0.06940834
43,2070,Male,81,0.11081078
44,2070,Female,81,0.07579294
46,2070,Male,82,0.12179747
47,2070,Female,82,0.08527497
49,2070,Male,83,0.13289465
50,2070,Female,83,0.09443485
52,2070,Male,84,0.14534247
53,2070,Female,84,0.10490139
55,2070,Male,85,0.15803219
56,2070,Female,85,0.11540827
58,2070,Male,86,0.17193264
59,2070,Female,86,0.12706988
61,2070,Male,87,0.18648217
62,2070,Female,87,0.13891183
64,2070,Male,88,0.20217435
65,2070,Female,88,0.15221338
67,2070,Male,89,0.21832029
68,2070,Female,89,0.16584895
70,2070,Male,90,0.23693573
71,2070,Female,90,0.18302894
73,2070,Male,91,0.25375551
74,2070,Female,91,0.19663237
76,2070,Male,92,0.27435981
77,2070,Female,92,0.21568567
79,2070,Male,93,0.29490417
80,2070,Female,93,0.23422941
82,2070,Male,94,0.31643419
83,2070,Female,94,0.25438421
85,2070,Male,95,0.33890687
86,2070,Female,95,0.27616194
88,2070,Male,96,0.36197307
89,2070,Female,96,0.29846177
91,2070,Male,97,0.38494044
92,2070,Female,97,0.32110401
94,2070,Male,98,0.40770522
95,2070,Female,98,0.34395843
97,2070,Male,99,0.43543849
98,2070,Female,99,0.37161701
0,2070,Male,100,0.50520528
1,2070,Female,100,0.42350431
0,2080,Male,0,0.01345338
1,2080,Female,0,0.00788387
3,2080,Male,1,0.00132357
4,2080,Female,1,0.00101357
6,2080,Male,2,0.0010345
7,2080,Female,2,0.00072582
9,2080,Male,3,0.00083447
10,2080,Female,3,0.00053823
12,2080,Male,4,0.00068754
13,2080,Female,4,0.00041029
15,2080,Male,5,0.00057172
16,2080,Female,5,0.00032328
18,2080,Male,6,0.00049228
19,2080,Female,6,0.00026745
21,2080,Male,7,0.000431
22,2080,Female,7,0.00023166
24,2080,Male,8,0.00038183
25,2080,Female,8,0.00020837
27,2080,Male,9,0.00034705
28,2080,Female,9,0.00019607
30,2080,Male,10,0.00032967
31,2080,Female,10,0.00019204
33,2080,Male,11,0.00033042
34,2080,Female,11,0.00019484
36,2080,Male,12,0.0003468
37,2080,Female,12,0.00020591
39,2080,Male,13,0.00038378
40,2080,Female,13,0.00022526
42,2080,Male,14,0.00044676
43,2080,Female,14,0.00025184
45,2080,Male,15,0.00053754
46,2080,Female,15,0.00028704
48,2080,Male,16,0.00065038
49,2080,Female,16,0.0003249
51,2080,Male,17,0.00078315
52,2080,Female,17,0.00036714
54,2080,Male,18,0.00092003
55,2080,Female,18,0.00041147
57,2080,Male,19,0.00103192
58,2080,Female,19,0.00045447
60,2080,Male,20,0.00112754
61,2080,Female,20,0.00049758
63,2080,Male,21,0.0012035
64,2080,Female,21,0.00053475
66,2080,Male,22,0.00126615
67,2080,Female,22,0.0005771
69,2080,Male,23,0.00131865
70,2080,Female,23,0.00061953
72,2080,Male,24,0.00136693
73,2080,Female,24,0.00066303
75,2080,Male,25,0.00142104
76,2080,Female,25,0.00070787
78,2080,Male,26,0.00147877
79,2080,Female,26,0.00075748
81,2080,Male,27,0.00155174
82,2080,Female,27,0.00080878
84,2080,Male,28,0.00163329
85,2080,Female,28,0.00085845
87,2080,Male,29,0.00172425
88,2080,Female,29,0.00091346
90,2080,Male,30,0.00183292
91,2080,Female,30,0.00096768
93,2080,Male,31,0.00193591
94,2080,Female,31,0.00101945
96,2080,Male,32,0.00206119
97,2080,Female,32,0.00108784
99,2080,Male,33,0.00218931
0,2080,Female,33,0.00115502
2,2080,Male,34,0.00233456
3,2080,Female,34,0.00123215
5,2080,Male,35,0.0024937
6,2080,Female,35,0.00132777
8,2080,Male,36,0.00266199
9,2080,Female,36,0.00142791
11,2080,Male,37,0.00285967
12,2080,Female,37,0.00154381
14,2080,Male,38,0.00307242
15,2080,Female,38,0.00168132
17,2080,Male,39,0.00330352
18,2080,Female,39,0.00183042
20,2080,Male,40,0.00357519
21,2080,Female,40,0.00199966
23,2080,Male,41,0.00381768
24,2080,Female,41,0.00216473
26,2080,Male,42,0.00410756
27,2080,Female,42,0.00234114
29,2080,Male,43,0.00439918
30,2080,Female,43,0.00251587
32,2080,Male,44,0.00472079
33,2080,Female,44,0.00269634
35,2080,Male,45,0.00509387
36,2080,Female,45,0.00290285
38,2080,Male,46,0.00547461
39,2080,Female,46,0.00311021
41,2080,Male,47,0.00592481
42,2080,Female,47,0.00336247
44,2080,Male,48,0.00645264
45,2080,Female,48,0.00366616
47,2080,Male,49,0.00704078
48,2080,Female,49,0.00400987
50,2080,Male,50,0.0077469
51,2080,Female,50,0.00441536
53,2080,Male,51,0.00835724
54,2080,Female,51,0.00478236
56,2080,Male,52,0.00906182
57,2080,Female,52,0.00521531
59,2080,Male,53,0.00971782
60,2080,Female,53,0.00561635
62,2080,Male,54,0.01039034
63,2080,Female,54,0.00604051
65,2080,Male,55,0.01110685
66,2080,Female,55,0.00648421
68,2080,Male,56,0.0117972
69,2080,Female,56,0.00694582
71,2080,Male,57,0.01261906
72,2080,Female,57,0.00745988
74,2080,Male,58,0.0136187
75,2080,Female,58,0.00808895
77,2080,Male,59,0.01478308
78,2080,Female,59,0.00880743
80,2080,Male,60,0.01630449
81,2080,Female,60,0.00971645
83,2080,Male,61,0.01767448
84,2080,Female,61,0.01061296
86,2080,Male,62,0.01939769
87,2080,Female,62,0.0117316
89,2080,Male,63,0.02112422
90,2080,Female,63,0.01291682
92,2080,Male,64,0.02298149
93,2080,Female,64,0.01423684
95,2080,Male,65,0.024971900000000002
96,2080,Female,65,0.01572086
98,2080,Male,66,0.02695126
99,2080,Female,66,0.01699631
1,2080,Male,67,0.02918431
2,2080,Female,67,0.01848538
4,2080,Male,68,0.03168104
5,2080,Female,68,0.02018192
7,2080,Male,69,0.03441514
8,2080,Female,69,0.02201855
10,2080,Male,70,0.03778296
11,2080,Female,70,0.02434079
13,2080,Male,71,0.04099359
14,2080,Female,71,0.0264496
16,2080,Male,72,0.04508383
17,2080,Female,72,0.02926469
19,2080,Male,73,0.04928258
20,2080,Female,73,0.03204963
22,2080,Male,74,0.05394995
23,2080,Female,74,0.03520562
25,2080,Male,75,0.05911775
26,2080,Female,75,0.03867086
28,2080,Male,76,0.0646386
29,2080,Female,76,0.04235071
31,2080,Male,77,0.07069596
32,2080,Female,77,0.04632477
34,2080,Male,78,0.07769401
35,2080,Female,78,0.05122696
37,2080,Male,79,0.08485681
38,2080,Female,79,0.05604918
40,2080,Male,80,0.09356482
41,2080,Female,80,0.06225757
43,2080,Male,81,0.1018659
44,2080,Female,81,0.0683251
46,2080,Male,82,0.11228219
47,2080,Female,82,0.07701888
49,2080,Male,83,0.12296362
50,2080,Female,83,0.08555824
52,2080,Male,84,0.13495569
53,2080,Female,84,0.09527605
55,2080,Male,85,0.14734743
56,2080,Female,85,0.1051402
58,2080,Male,86,0.16098716
59,2080,Female,86,0.11610885
61,2080,Male,87,0.17537669
62,2080,Female,87,0.12736855
64,2080,Male,88,0.19092844
65,2080,Female,88,0.13999937
67,2080,Male,89,0.20706367
68,2080,Female,89,0.15308794
70,2080,Male,90,0.22548747
71,2080,Female,90,0.16934581
73,2080,Male,91,0.24261004
74,2080,Female,91,0.1828413
76,2080,Male,92,0.26315553
77,2080,Female,92,0.20116489
79,2080,Male,93,0.28386194
80,2080,Female,93,0.21931685
82,2080,Male,94,0.30561959
83,2080,Female,94,0.23908929
85,2080,Male,95,0.32839014
86,2080,Female,95,0.26049089
88,2080,Male,96,0.35227517
89,2080,Female,96,0.28295267
91,2080,Male,97,0.3763089
92,2080,Female,97,0.30597607
94,2080,Male,98,0.40037993
95,2080,Female,98,0.32943739
97,2080,Male,99,0.4290076
98,2080,Female,99,0.35734955
0,2080,Male,100,0.49796066
1,2080,Female,100,0.41041566
0,2090,Male,0,0.01192383
1,2090,Female,0,0.00752226
3,2090,Male,1,0.00101846
4,2090,Female,1,0.00093691
6,2090,Male,2,0.00081687
7,2090,Female,2,0.00068352
9,2090,Male,3,0.00067357
10,2090,Female,3,0.00051209
12,2090,Male,4,0.00056533
13,2090,Female,4,0.00039279
15,2090,Male,5,0.00047779
16,2090,Female,5,0.00031044
18,2090,Male,6,0.00041515
19,2090,Female,6,0.00025622
21,2090,Male,7,0.00036561
22,2090,Female,7,0.00022104
24,2090,Male,8,0.0003256
25,2090,Female,8,0.00019829
27,2090,Male,9,0.00029731
28,2090,Female,9,0.00018609
30,2090,Male,10,0.00028357
31,2090,Female,10,0.00018191
33,2090,Male,11,0.00028547
34,2090,Female,11,0.00018437
36,2090,Male,12,0.00030187
37,2090,Female,12,0.00019437
39,2090,Male,13,0.00033737
40,2090,Female,13,0.00021187
42,2090,Male,14,0.00039688
43,2090,Female,14,0.00023605
45,2090,Male,15,0.00048268
46,2090,Female,15,0.00026784
48,2090,Male,16,0.00058979
49,2090,Female,16,0.00030241
51,2090,Male,17,0.00071486
52,2090,Female,17,0.00034084
54,2090,Male,18,0.00084271
55,2090,Female,18,0.00038111
57,2090,Male,19,0.00094706
58,2090,Female,19,0.00042029
60,2090,Male,20,0.00103306
61,2090,Female,20,0.00045934
63,2090,Male,21,0.00109753
64,2090,Female,21,0.00049309
66,2090,Male,22,0.00114794
67,2090,Female,22,0.00053057
69,2090,Male,23,0.00118901
70,2090,Female,23,0.00056794
72,2090,Male,24,0.00122692
73,2090,Female,24,0.00060606
75,2090,Male,25,0.00127079
76,2090,Female,25,0.00064526
78,2090,Male,26,0.00131807
79,2090,Female,26,0.00068763
81,2090,Male,27,0.0013793
82,2090,Female,27,0.00073133
84,2090,Male,28,0.00144907
85,2090,Female,28,0.00077368
87,2090,Male,29,0.00152778
88,2090,Female,29,0.0008202
90,2090,Male,30,0.00162161
91,2090,Female,30,0.00086594
93,2090,Male,31,0.00170966
94,2090,Female,31,0.00090868
96,2090,Male,32,0.00181523
97,2090,Female,32,0.00096444
99,2090,Male,33,0.00192241
0,2090,Female,33,0.00101919
2,2090,Male,34,0.00204299
3,2090,Female,34,0.00108227
5,2090,Male,35,0.00217498
6,2090,Female,35,0.00116108
8,2090,Male,36,0.00231386
9,2090,Female,36,0.00124422
11,2090,Male,37,0.00247798
12,2090,Female,37,0.0013419
14,2090,Male,38,0.00265617
15,2090,Female,38,0.0014590200000000001
17,2090,Male,39,0.00285108
18,2090,Female,39,0.00158741
20,2090,Male,40,0.00307991
21,2090,Female,40,0.00173316
23,2090,Male,41,0.00328479
24,2090,Female,41,0.00187496
26,2090,Male,42,0.00352712
27,2090,Female,42,0.0020242
29,2090,Male,43,0.00377004
30,2090,Female,43,0.00216963
32,2090,Male,44,0.00403705
33,2090,Female,44,0.00231721
35,2090,Male,45,0.00434734
36,2090,Female,45,0.00248456
38,2090,Male,46,0.0046689
39,2090,Female,46,0.00265378
41,2090,Male,47,0.0050542
42,2090,Female,47,0.00286176
44,2090,Male,48,0.00551199
45,2090,Female,48,0.00311526
47,2090,Male,49,0.00602946
48,2090,Female,49,0.00340557
50,2090,Male,50,0.00665
51,2090,Female,50,0.00374903
53,2090,Male,51,0.00719979
54,2090,Female,51,0.00406523
56,2090,Male,52,0.00781945
57,2090,Female,52,0.00443136
59,2090,Male,53,0.00838869
60,2090,Female,53,0.00476813
62,2090,Male,54,0.00895679
63,2090,Female,54,0.00511701
65,2090,Male,55,0.00955062
66,2090,Female,55,0.00547748
68,2090,Male,56,0.01012805
69,2090,Female,56,0.00585425
71,2090,Male,57,0.01082184
72,2090,Female,57,0.0062767
74,2090,Male,58,0.01167792
75,2090,Female,58,0.00679795
77,2090,Male,59,0.01269271
78,2090,Female,59,0.0074005
80,2090,Male,60,0.01401978
81,2090,Female,60,0.0081647
83,2090,Male,61,0.01526447
84,2090,Female,61,0.00893714
86,2090,Male,62,0.01680945
87,2090,Female,62,0.00989459
89,2090,Male,63,0.01837153
90,2090,Female,63,0.01091505
92,2090,Male,64,0.02004264
93,2090,Female,64,0.01205
95,2090,Male,65,0.02182239
96,2090,Female,65,0.01332299
98,2090,Male,66,0.02361233
99,2090,Female,66,0.01445529
1,2090,Male,67,0.02561706
2,2090,Female,67,0.01577095
4,2090,Male,68,0.02785426
5,2090,Female,68,0.01726984
7,2090,Male,69,0.03031322
8,2090,Female,69,0.01890304
10,2090,Male,70,0.03331613
11,2090,Female,70,0.02094324
13,2090,Male,71,0.03626945
14,2090,Female,71,0.02286048
16,2090,Male,72,0.03998211
17,2090,Female,72,0.02536326
19,2090,Male,73,0.04385278
20,2090,Female,73,0.02787788
22,2090,Male,74,0.04817259
23,2090,Female,74,0.0307228
25,2090,Male,75,0.05297103
26,2090,Female,75,0.03385706
28,2090,Male,76,0.05816337
29,2090,Female,76,0.0372362
31,2090,Male,77,0.06387326
32,2090,Female,77,0.04091757
34,2090,Male,78,0.07042976
35,2090,Female,78,0.04541832
37,2090,Male,79,0.07722068
38,2090,Female,79,0.04994637
40,2090,Male,80,0.08537253
41,2090,Female,80,0.05567837
43,2090,Male,81,0.09336653
44,2090,Female,81,0.0614179
46,2090,Male,82,0.10324216
47,2090,Female,82,0.06937136
49,2090,Male,83,0.11352557
50,2090,Female,83,0.07730401
52,2090,Male,84,0.12509066
53,2090,Female,84,0.08629521
55,2090,Male,85,0.13720551
56,2090,Female,85,0.09551664
58,2090,Male,86,0.15059964
59,2090,Female,86,0.10578545
61,2090,Male,87,0.1648437
62,2090,Female,87,0.11644109
64,2090,Male,88,0.1802787
65,2090,Female,88,0.12839488
67,2090,Male,89,0.19642688
68,2090,Female,89,0.14091697
70,2090,Male,90,0.21471779
71,2090,Female,90,0.1562801
73,2090,Male,91,0.23215612
74,2090,Female,91,0.16956561
76,2090,Male,92,0.25271517
77,2090,Female,92,0.18711738
79,2090,Male,93,0.27365939
80,2090,Female,93,0.20476866
82,2090,Male,94,0.29574116
83,2090,Female,94,0.22402996
85,2090,Male,95,0.31892598
86,2090,Female,95,0.24491859
88,2090,Male,96,0.3436766
89,2090,Female,96,0.26728523
91,2090,Male,97,0.3688257
92,2090,Female,97,0.29043484
94,2090,Male,98,0.39425673
95,2090,Female,98,0.3142611
97,2090,Male,99,0.42390214
98,2090,Female,99,0.34226031
0,2090,Male,100,0.49240443
1,2090,Female,100,0.39714701
